step,agent_id,inventory,cash,total_value
546,Arb_01,-90,108561.6,99404.55292579875
547,MM_01,30,97214.35000000002,100250.97561884324
547,Trend_01,30,97009.69999999995,100046.32561884317
547,Arb_01,-90,108561.6,99451.72314347036
548,MM_01,30,97214.35000000002,100260.45945783825
548,Trend_01,30,97009.69999999995,100055.80945783819
548,Arb_01,-90,108561.6,99423.27162648531
549,MM_01,25,97721.80000000002,100253.01090485763
549,Trend_01,30,97009.69999999995,100047.15308582908
549,Arb_01,-80,107546.70000000001,99446.82510445568
550,MM_01,20,98227.90000000002,100245.43330040785
550,Trend_01,30,97009.69999999995,100035.99995061169
550,Arb_01,-70,106534.5,99473.13344857263
551,MM_01,25,97724.50000000003,100230.86966469743
551,Trend_01,20,98016.49999999994,100021.59573175786
551,Arb_01,-70,106534.5,99516.66493884729
552,MM_01,20,98225.65000000002,100231.06623000647
552,Trend_01,20,98016.49999999994,100021.91623000639
552,Arb_01,-60,105532.20000000001,99515.95130998068
553,MM_01,25,97725.30000000002,100227.12978370133
553,Trend_01,10,99017.19999999995,100017.93191348048
553,Arb_01,-60,105532.20000000001,99527.80851911685
554,MM_01,25,97725.30000000002,100197.31329280083
554,Trend_01,10,99017.19999999995,100006.00531712027
554,Arb_01,-60,105532.20000000001,99599.36809727806
555,MM_01,25,97725.30000000002,100200.48074733562
555,Trend_01,10,99017.19999999995,100007.2722989342
555,Arb_01,-60,105532.20000000001,99591.76620639456
556,MM_01,25,97725.30000000002,100207.99867837343
556,Trend_01,10,99017.19999999995,100010.27947134932
556,Arb_01,-60,105532.20000000001,99573.72317190382
557,MM_01,25,97725.30000000002,100190.5347185546
557,Trend_01,10,99017.19999999995,100003.29388742178
557,Arb_01,-60,105532.20000000001,99615.63667546901
558,MM_01,25,97725.30000000002,100198.95658741056
558,Trend_01,10,99017.19999999995,100006.66263496417
558,Arb_01,-60,105532.20000000001,99595.42419021469
559,MM_01,25,97725.30000000002,100198.35161612682
559,Trend_01,10,99017.19999999995,100006.42064645067
559,Arb_01,-60,105532.20000000001,99596.8761212957
560,MM_01,25,97725.30000000002,100208.31081298186
560,Trend_01,10,99017.19999999995,100010.40432519269
560,Arb_01,-60,105532.20000000001,99572.97404884361
561,MM_01,20,98221.80000000002,100207.68929553594
561,Trend_01,20,98024.19999999995,100010.08929553587
561,Arb_01,-60,105532.20000000001,99574.53211339224
562,MM_01,20,98221.80000000002,100191.00836121046
562,Trend_01,20,98024.19999999995,99993.4083612104
562,Arb_01,-60,105532.20000000001,99624.57491636866
563,MM_01,25,97730.50000000001,100205.83843691378
563,Trend_01,10,99006.79999999996,99996.93537476547
563,Arb_01,-60,105532.20000000001,99591.38775140698
564,MM_01,25,97730.50000000001,100220.69230336985
564,Trend_01,10,99006.79999999996,100002.8769213479
564,Arb_01,-60,105532.20000000001,99555.7384719124
565,MM_01,20,98228.40000000001,100218.61573126467
565,Trend_01,20,98010.99999999997,100001.21573126463
565,Arb_01,-60,105532.20000000001,99561.55280620605
566,MM_01,20,98228.40000000001,100224.28912264897
566,Trend_01,20,98010.99999999997,100006.88912264894
566,Arb_01,-60,105532.20000000001,99544.53263205313
567,MM_01,20,98228.40000000001,100229.56497092433
567,Trend_01,20,98010.99999999997,100012.16497092429
567,Arb_01,-60,105532.20000000001,99528.70508722706
568,MM_01,20,98228.40000000001,100239.73636131227
568,Trend_01,20,98010.99999999997,100022.33636131223
568,Arb_01,-60,105532.20000000001,99498.1909160632
569,MM_01,20,98228.40000000001,100238.41808516478
569,Trend_01,20,98010.99999999997,100021.01808516475
569,Arb_01,-60,105532.20000000001,99502.14574450569
570,MM_01,20,98228.40000000001,100232.76467032947
570,Trend_01,20,98010.99999999997,100015.36467032944
570,Arb_01,-60,105532.20000000001,99519.10598901162
571,MM_01,25,97728.3,100222.92499437001
571,Trend_01,10,99011.19999999998,100009.04999774799
571,Arb_01,-60,105532.20000000001,99545.10001351197
572,MM_01,25,97728.3,100200.49454718268
572,Trend_01,10,99011.19999999998,100000.07781887305
572,Arb_01,-60,105532.20000000001,99598.9330867616
573,MM_01,25,97728.3,100193.52611322475
573,Trend_01,10,99011.19999999998,99997.29044528988
573,Arb_01,-60,105532.20000000001,99615.6573282606
574,MM_01,25,97728.3,100186.4685843118
574,Trend_01,10,99011.19999999998,99994.4674337247
574,Arb_01,-60,105532.20000000001,99632.59539765169
575,MM_01,25,97728.3,100172.22568987627
575,Trend_01,10,99011.19999999998,99988.77027595049
575,Arb_01,-60,105532.20000000001,99666.77834429698
576,MM_01,25,97728.3,100151.7023044794
576,Trend_01,10,99011.19999999998,99980.56092179174
576,Arb_01,-60,105532.20000000001,99716.03446924944
577,MM_01,25,97728.3,100166.30883587408
577,Trend_01,10,99011.19999999998,99986.40353434962
577,Arb_01,-60,105532.20000000001,99680.97879390222
578,MM_01,20,98215.8,100179.97832056349
578,Trend_01,10,99011.19999999998,99993.28916028173
578,Arb_01,-50,104557.20000000001,99646.75419859128
579,MM_01,25,97725.75,100182.40335640461
579,Trend_01,10,99011.19999999998,99993.86134256182
579,Arb_01,-60,105537.30000000002,99641.33194462897
580,MM_01,20,98216.95,100184.92127091618
580,Trend_01,20,98028.79999999999,99996.77127091617
580,Arb_01,-60,105537.30000000002,99633.38618725145
581,MM_01,25,97725.95,100186.36319407055
581,Trend_01,20,98028.79999999999,99997.13055525644
581,Arb_01,-70,106519.30000000002,99630.14305660245
582,MM_01,20,98217.9,100181.95268747717
582,Trend_01,30,97044.9,99990.97903121576
582,Arb_01,-70,106519.30000000002,99645.1155938299
583,MM_01,25,97727.9,100180.92680979049
583,Trend_01,20,98024.9,99987.3214478324
583,Arb_01,-70,106519.30000000002,99650.82493258663
584,MM_01,20,98218.4,100173.43705130099
584,Trend_01,20,98024.9,99979.93705130099
584,Arb_01,-60,105538.30000000002,99673.18884609702
585,MM_01,25,97730.65,100170.17884044071
585,Trend_01,10,99000.4,99976.21153617628
585,Arb_01,-60,105538.30000000002,99683.43078294229
586,MM_01,20,98218.45,100175.87313475835
586,Trend_01,10,99000.4,99979.11156737918
586,Arb_01,-50,104562.70000000001,99669.14216310412
587,MM_01,20,98218.45,100186.52247193648
587,Trend_01,10,99000.4,99984.43623596823
587,Arb_01,-50,104562.70000000001,99642.51882015882
588,MM_01,20,98218.45,100191.38356418621
588,Trend_01,10,99000.4,99986.8667820931
588,Arb_01,-50,104562.70000000001,99630.3660895345
589,MM_01,25,97726.2,100178.9840058028
589,Trend_01,10,99000.4,99981.51360232112
589,Arb_01,-60,105547.20000000001,99660.51838607325
590,MM_01,25,97726.2,100157.2268601544
590,Trend_01,10,99000.4,99972.81074406176
590,Arb_01,-60,105547.20000000001,99712.73553562943
591,MM_01,25,97726.2,100144.75214660914
591,Trend_01,10,99000.4,99967.82085864365
591,Arb_01,-60,105547.20000000001,99742.67484813806
592,MM_01,20,98209.8,100131.839698437
592,Trend_01,10,99000.4,99961.4198492185
592,Arb_01,-50,104580.0,99774.90075390751
593,MM_01,30,97250.8,100169.00158863878
593,Trend_01,0,99959.4,99959.4
593,Arb_01,-60,105539.0,99702.59682272245
594,MM_01,25,97736.90000000001,100161.79017768966
594,Trend_01,10,98987.19999999998,99957.15607107583
594,Arb_01,-60,105539.0,99719.26357354484
595,MM_01,20,98221.75000000001,100134.7233114207
595,Trend_01,20,98017.49999999997,99930.47331142066
595,Arb_01,-60,105539.0,99800.08006573794
596,MM_01,30,97267.25000000001,100119.99460468738
596,Trend_01,10,98971.99999999997,99922.9148682291
596,Arb_01,-70,106493.5,99837.09592239615
597,MM_01,30,97267.25000000001,100113.58609795096
597,Trend_01,10,98971.99999999997,99920.77869931696
597,Arb_01,-70,106493.5,99852.04910478112
598,MM_01,30,97267.25000000001,100117.05463066645
598,Trend_01,10,98971.99999999997,99921.93487688879
598,Arb_01,-70,106493.5,99843.95586177832
599,MM_01,25,97741.95000000001,100107.43348372667
599,Trend_01,10,98971.99999999997,99918.19339349063
599,Arb_01,-60,105544.1,99866.93963905604
600,MM_01,20,98214.90000000001,100107.77000760511
600,Trend_01,10,98971.99999999997,99918.43500380251
600,Arb_01,-50,104598.20000000001,99866.02498098726
601,MM_01,25,97742.70000000001,100124.1496273903
601,Trend_01,0,99916.39999999997,99916.39999999997
601,Arb_01,-50,104598.20000000001,99835.30074521944
602,MM_01,20,98218.85,100116.19719914689
602,Trend_01,10,98964.09999999998,99912.77359957341
602,Arb_01,-50,104598.20000000001,99854.83200213281
603,MM_01,20,98218.85,100101.85725449095
603,Trend_01,10,98964.09999999998,99905.60362724545
603,Arb_01,-50,104598.20000000001,99890.68186377264
604,MM_01,30,97279.35,100115.82198075659
604,Trend_01,0,99903.59999999998,99903.59999999998
604,Arb_01,-60,105537.70000000001,99864.75603848686
605,MM_01,30,97279.35,100124.92762375163
605,Trend_01,0,99903.59999999998,99903.59999999998
605,Arb_01,-60,105537.70000000001,99846.54475249677
606,MM_01,25,97753.35,100119.87448436118
606,Trend_01,10,98955.59999999998,99902.20979374445
606,Arb_01,-60,105537.70000000001,99858.04123753321
607,MM_01,20,98226.55,100123.28258386855
607,Trend_01,20,98009.19999999998,99905.93258386853
607,Arb_01,-60,105537.70000000001,99847.50224839438
608,MM_01,20,98226.55,100113.29859513287
608,Trend_01,20,98009.19999999998,99895.94859513285
608,Arb_01,-60,105537.70000000001,99877.45421460138
609,MM_01,25,97755.85,100111.79547319368
609,Trend_01,10,98950.59999999998,99892.97818927745
609,Arb_01,-60,105537.70000000001,99883.4308643352
610,MM_01,25,97755.85,100114.36382275754
610,Trend_01,10,98950.59999999998,99894.00552910299
610,Arb_01,-60,105537.70000000001,99877.26682538193
611,MM_01,25,97755.85,100114.85588109851
611,Trend_01,10,98950.59999999998,99894.20235243939
611,Arb_01,-60,105537.70000000001,99876.08588536359
612,MM_01,15,98699.25,100117.72455156595
612,Trend_01,20,98007.19999999998,99898.4994020879
612,Arb_01,-50,104594.30000000002,99866.05149478023
613,MM_01,15,98699.25,100125.93040079961
613,Trend_01,20,98007.19999999998,99909.44053439946
613,Arb_01,-50,104594.30000000002,99838.69866400132
614,MM_01,15,98699.25,100125.59130442215
614,Trend_01,20,98007.19999999998,99908.98840589618
614,Arb_01,-50,104594.30000000002,99839.82898525953
615,MM_01,15,98699.25,100135.42101286324
615,Trend_01,20,98007.19999999998,99922.09468381763
615,Arb_01,-50,104594.30000000002,99807.06329045589
616,MM_01,15,98699.25,100134.34840184057
616,Trend_01,20,98007.19999999998,99920.66453578742
616,Arb_01,-50,104594.30000000002,99810.63866053142
617,MM_01,15,98699.25,100123.79483296728
617,Trend_01,20,98007.19999999998,99906.59311062303
617,Arb_01,-50,104594.30000000002,99845.8172234424
618,MM_01,20,98225.3,100130.87763463295
618,Trend_01,10,98955.09999999998,99907.88881731646
618,Arb_01,-50,104594.30000000002,99830.35591341763
619,MM_01,30,97274.50000000001,100117.85441127565
619,Trend_01,0,99905.89999999997,99905.89999999997
619,Arb_01,-60,105545.1,99858.39117744874
620,MM_01,30,97274.50000000001,100130.0961502158
620,Trend_01,0,99905.89999999997,99905.89999999997
620,Arb_01,-60,105545.1,99833.90769956843
621,MM_01,20,98225.90000000001,100126.49576395299
621,Trend_01,10,98954.49999999997,99904.79788197647
621,Arb_01,-50,104593.70000000001,99842.21059011754
622,MM_01,25,97751.75000000001,100130.42514701776
622,Trend_01,0,99902.79999999996,99902.79999999996
622,Arb_01,-50,104593.70000000001,99836.34970596453
623,MM_01,20,98227.35000000002,100127.27813835404
623,Trend_01,10,98951.59999999995,99901.56406917697
623,Arb_01,-50,104593.70000000001,99843.87965411493
624,MM_01,25,97753.35000000002,100131.73424454521
624,Trend_01,0,99899.59999999995,99899.59999999995
624,Arb_01,-50,104593.70000000001,99836.93151090964
625,MM_01,20,98228.90000000002,100120.43898476208
625,Trend_01,10,98948.49999999994,99894.26949238098
625,Arb_01,-50,104593.70000000001,99864.85253809487
626,MM_01,30,97285.10000000003,100105.9711711464
626,Trend_01,0,99892.29999999993,99892.29999999993
626,Arb_01,-60,105537.5,99895.75765770726
627,MM_01,30,97285.10000000003,100110.3222372243
627,Trend_01,0,99892.29999999993,99892.29999999993
627,Arb_01,-60,105537.5,99887.05552555148
628,MM_01,30,97285.10000000003,100101.7064576511
628,Trend_01,0,99892.29999999993,99892.29999999993
628,Arb_01,-60,105537.5,99904.28708469786
629,MM_01,30,97285.10000000003,100111.58583509176
629,Trend_01,0,99892.29999999993,99892.29999999993
629,Arb_01,-60,105537.5,99884.52832981657
630,MM_01,25,97755.95000000004,100101.29822168822
630,Trend_01,10,98950.59999999992,99888.73928867519
630,Arb_01,-60,105537.5,99908.66426794835
631,MM_01,25,97755.95000000004,100089.98509017378
631,Trend_01,10,98950.59999999992,99884.21403606942
631,Arb_01,-60,105537.5,99935.81578358302
632,MM_01,20,98222.65000000004,100080.86182437438
632,Trend_01,10,98950.59999999992,99879.7059121871
632,Arb_01,-50,104604.1,99958.57043906413
633,MM_01,25,97759.10000000003,100071.99275214132
633,Trend_01,0,99877.69999999992,99877.69999999992
633,Arb_01,-50,104604.1,99978.31449571744
634,MM_01,25,97759.10000000003,100067.56599278106
634,Trend_01,0,99877.69999999992,99877.69999999992
634,Arb_01,-50,104604.1,99987.16801443796
635,MM_01,25,97759.10000000003,100079.19826163712
635,Trend_01,0,99877.69999999992,99877.69999999992
635,Arb_01,-50,104604.1,99963.90347672584
636,MM_01,15,98686.90000000002,100086.58704148792
636,Trend_01,10,98949.89999999994,99883.0246943252
636,Arb_01,-40,103676.30000000002,99943.80122269895
637,MM_01,20,98221.20000000003,100075.25999268601
637,Trend_01,10,98949.89999999994,99876.92999634294
637,Arb_01,-50,104607.70000000001,99972.55001828502
638,MM_01,25,97758.70000000003,100075.88000881902
638,Trend_01,0,99874.89999999994,99874.89999999994
638,Arb_01,-50,104607.70000000001,99973.33998236203
639,MM_01,25,97758.70000000003,100072.15666570069
639,Trend_01,0,99874.89999999994,99874.89999999994
639,Arb_01,-50,104607.70000000001,99980.7866685987
640,MM_01,20,98221.25000000003,100084.52891527952
640,Trend_01,0,99874.89999999994,99874.89999999994
640,Arb_01,-40,103682.6,99956.04216944103
641,MM_01,20,98221.25000000003,100075.39113038601
641,Trend_01,0,99874.89999999994,99874.89999999994
641,Arb_01,-40,103682.6,99974.31773922805
642,MM_01,25,97758.70000000003,100061.83949673786
642,Trend_01,-10,100799.99999999994,99878.74420130481
642,Arb_01,-40,103682.6,99997.57680521948
643,MM_01,25,97758.70000000003,100059.28166340315
643,Trend_01,-10,100799.99999999994,99879.76733463869
643,Arb_01,-40,103682.6,100001.669338555
644,MM_01,25,97758.70000000003,100062.69766661413
644,Trend_01,-10,100799.99999999994,99878.40093335429
644,Arb_01,-40,103682.6,99996.20373341744
645,MM_01,20,98219.35000000002,100047.88860602843
645,Trend_01,-10,100799.99999999994,99885.73069698573
645,Arb_01,-30,102761.30000000002,100018.4920909574
646,MM_01,25,97763.20000000003,100053.9560532816
646,Trend_01,-20,101712.29999999993,99879.69515737468
646,Arb_01,-30,102761.30000000002,100012.39273606213
647,MM_01,20,98221.25000000003,100055.08953050028
647,Trend_01,-20,101712.29999999993,99878.46046949968
647,Arb_01,-20,101845.20000000001,100011.36046949976
648,MM_01,25,97763.80000000003,100068.42346330553
648,Trend_01,-30,102627.19999999992,99861.65184403333
648,Arb_01,-20,101845.20000000001,100001.5012293556
649,MM_01,20,98224.60000000003,100058.6408134109
649,Trend_01,-20,101705.59999999992,99871.55918658906
649,Arb_01,-20,101845.20000000001,100011.15918658915
650,MM_01,25,97767.10000000003,100062.64534673541
650,Trend_01,-30,102620.59999999992,99865.94558391746
650,Arb_01,-20,101845.20000000001,100008.76372261171
651,MM_01,20,98226.10000000003,100069.77239205905
651,Trend_01,-30,102620.59999999992,99855.09141191139
651,Arb_01,-10,100927.20000000001,100005.3638039705
652,MM_01,20,98226.10000000003,100063.38039035516
652,Trend_01,-30,102620.59999999992,99864.67941446723
652,Arb_01,-10,100927.20000000001,100008.55980482245
653,MM_01,25,97767.80000000003,100074.92954257804
653,Trend_01,-40,103537.19999999992,99845.7927318751
653,Arb_01,-10,100927.20000000001,100004.34818296881
654,MM_01,15,98690.40000000004,100076.56805774172
654,Trend_01,-30,102614.59999999992,99842.26388451655
654,Arb_01,0,100004.6,100004.6
655,MM_01,15,98690.40000000004,100072.16892974978
655,Trend_01,-30,102614.59999999992,99851.06214050045
655,Arb_01,0,100004.6,100004.6
656,MM_01,25,97771.00000000004,100082.65256096185
656,Trend_01,-40,103533.99999999991,99835.35590246101
656,Arb_01,-10,100924.0,99999.33897561528
657,MM_01,15,98695.40000000004,100087.75740554243
657,Trend_01,-30,102609.59999999992,99824.88518891513
657,Arb_01,0,99999.6,99999.6
658,MM_01,20,98232.15000000004,100084.63101326517
658,Trend_01,-30,102609.59999999992,99830.87848010221
658,Arb_01,-10,100926.1,99999.85949336743
659,MM_01,25,97770.05000000003,100093.68604456756
659,Trend_01,-30,102609.59999999992,99821.23674651889
659,Arb_01,-20,101850.30000000002,99991.391164346
660,MM_01,20,98234.65000000004,100079.90489401633
660,Trend_01,-20,101680.3999999999,99835.14510598361
660,Arb_01,-20,101850.30000000002,100005.04510598372
661,MM_01,25,97774.35000000003,100091.59604323587
661,Trend_01,-30,102600.99999999991,99820.30474811692
661,Arb_01,-20,101850.30000000002,99996.50316541136
662,MM_01,15,98700.95000000004,100100.51949218189
662,Trend_01,-20,101674.3999999999,99808.30734375743
662,Arb_01,-10,100923.70000000001,99990.65367187877
663,MM_01,15,98700.95000000004,100105.46290140164
663,Trend_01,-20,101674.3999999999,99801.71613146445
663,Arb_01,-10,100923.70000000001,99987.35806573229
664,MM_01,20,98233.65000000004,100114.77524552148
664,Trend_01,-20,101674.3999999999,99793.27475447847
664,Arb_01,-20,101858.30000000002,99977.17475447858
665,MM_01,25,97764.35000000003,100111.3410343561
665,Trend_01,-20,101674.3999999999,99796.80717251507
665,Arb_01,-30,102796.90000000002,99980.51075877275
666,MM_01,20,98233.60000000003,100099.51750978349
666,Trend_01,-10,100735.8999999999,99802.94124510819
666,Arb_01,-30,102796.90000000002,99998.02373532485
667,MM_01,30,97302.60000000003,100080.72384229096
667,Trend_01,-20,101666.8999999999,99814.81743847262
667,Arb_01,-40,103727.90000000002,100023.73487694545
668,MM_01,30,97302.60000000003,100081.23864545288
668,Trend_01,-20,101666.8999999999,99814.47423636468
668,Arb_01,-40,103727.90000000002,100023.04847272957
669,MM_01,30,97302.60000000003,100084.65749497498
669,Trend_01,-20,101666.8999999999,99812.19500334995
669,Arb_01,-40,103727.90000000002,100018.49000670009
670,MM_01,30,97302.60000000003,100081.7413787819
670,Trend_01,-20,101666.8999999999,99814.139080812
670,Arb_01,-40,103727.90000000002,100022.3781616242
671,MM_01,30,97302.60000000003,100092.08155731941
671,Trend_01,-20,101666.8999999999,99807.24562845366
671,Arb_01,-40,103727.90000000002,100008.59125690752
672,MM_01,25,97767.25000000003,100091.76083897939
672,Trend_01,-10,100737.59999999992,99807.79566440817
672,Arb_01,-40,103727.90000000002,100008.68265763303
673,MM_01,15,98696.85000000003,100093.81812442641
673,Trend_01,0,99807.99999999991,99807.99999999991
673,Arb_01,-30,102798.30000000002,100004.36375114725
674,MM_01,15,98696.85000000003,100086.33847529457
674,Trend_01,0,99807.99999999991,99807.99999999991
674,Arb_01,-30,102798.30000000002,100019.32304941094
675,MM_01,20,98234.55000000003,100086.57215433536
675,Trend_01,-10,100732.59999999992,99806.58892283226
675,Arb_01,-30,102798.30000000002,100020.26676849704
676,MM_01,25,97772.55000000003,100057.99401609362
676,Trend_01,-20,101656.59999999992,99828.24478712503
676,Arb_01,-30,102798.30000000002,100055.7671806877
677,MM_01,25,97772.55000000003,100067.60020441991
677,Trend_01,-20,101656.59999999992,99820.55983646402
677,Arb_01,-30,102798.30000000002,100044.23975469616
678,MM_01,25,97772.55000000003,100084.0766822908
678,Trend_01,-20,101656.59999999992,99807.3786541673
678,Arb_01,-30,102798.30000000002,100024.46798125109
679,MM_01,20,98234.75000000003,100077.8630545854
679,Trend_01,-10,100732.19999999992,99810.64347270723
679,Arb_01,-30,102798.30000000002,100033.63041812196
680,MM_01,25,97774.95000000003,100076.16692824203
680,Trend_01,-10,100732.19999999992,99811.71322870313
680,Arb_01,-40,103717.90000000002,100035.9529148128
681,MM_01,20,98235.05000000003,100078.23815741393
681,Trend_01,-10,100732.19999999992,99810.60592129298
681,Arb_01,-30,102797.70000000001,100032.91776387917
682,MM_01,30,97315.45000000003,100091.71511496928
682,Trend_01,-20,101651.79999999993,99800.95659002042
682,Arb_01,-40,103717.30000000002,100015.61318004101
683,MM_01,25,97777.90000000002,100089.44220822687
683,Trend_01,-10,100726.89999999994,99802.2831167092
683,Arb_01,-40,103717.30000000002,100018.83246683706
684,MM_01,15,98702.30000000002,100077.64638154962
684,Trend_01,0,99802.49999999994,99802.49999999994
684,Arb_01,-30,102792.90000000002,100042.20723690081
685,MM_01,25,97787.20000000001,100074.21955503528
685,Trend_01,-10,100717.59999999995,99802.79217798584
685,Arb_01,-40,103708.00000000003,100048.76871194359
686,MM_01,25,97787.20000000001,100066.67657483145
686,Trend_01,-10,100717.59999999995,99805.80937006736
686,Arb_01,-40,103708.00000000003,100060.83748026972
687,MM_01,20,98242.95000000001,100084.22733608271
687,Trend_01,-10,100717.59999999995,99796.9613319586
687,Arb_01,-30,102796.50000000003,100034.58399587599
688,MM_01,25,97783.65000000001,100080.72780395631
688,Trend_01,-10,100717.59999999995,99798.76887841742
688,Arb_01,-40,103715.10000000003,100039.77551366994
689,MM_01,15,98702.25000000001,100079.22432014
689,Trend_01,0,99798.99999999994,99798.99999999994
689,Arb_01,-30,102796.50000000003,100042.55135972006
690,MM_01,15,98702.25000000001,100087.73217915911
690,Trend_01,0,99798.99999999994,99798.99999999994
690,Arb_01,-30,102796.50000000003,100025.53564168182
691,MM_01,15,98702.25000000001,100070.20413136503
691,Trend_01,0,99798.99999999994,99798.99999999994
691,Arb_01,-30,102796.50000000003,100060.59173727
692,MM_01,25,97792.05,100072.89374822346
692,Trend_01,-10,100709.19999999995,99796.86250071057
692,Arb_01,-40,103706.70000000004,100057.3500028425
693,MM_01,20,98248.1,100068.50155287154
693,Trend_01,-10,100709.19999999995,99798.99922356418
693,Arb_01,-30,102794.60000000003,100063.99767069273
694,MM_01,25,97794.0,100065.16819612864
694,Trend_01,-20,101617.39999999997,99800.46544309705
694,Arb_01,-30,102794.60000000003,100069.19816464567
695,MM_01,25,97794.0,100084.12317580581
695,Trend_01,-20,101617.39999999997,99785.30145935532
695,Arb_01,-30,102794.60000000003,100046.45218903307
696,MM_01,20,98251.9,100086.82738627712
696,Trend_01,-10,100701.59999999998,99784.13630686142
696,Arb_01,-30,102794.60000000003,100042.20892058435
697,MM_01,20,98251.9,100078.87152951075
697,Trend_01,-10,100701.59999999998,99788.11423524459
697,Arb_01,-30,102794.60000000003,100054.14270573389
698,MM_01,30,97340.4,100069.77419865027
698,Trend_01,-20,101613.09999999998,99793.5172008998
698,Arb_01,-40,103706.10000000003,100066.93440179968
699,MM_01,30,97340.4,100070.95398045288
699,Trend_01,-20,101613.09999999998,99792.73067969806
699,Arb_01,-40,103706.10000000003,100065.36135939619
700,MM_01,30,97340.4,100073.7666272904
700,Trend_01,-20,101613.09999999998,99790.85558180636
700,Arb_01,-40,103706.10000000003,100061.61116361282
701,MM_01,30,97340.4,100073.29093072463
701,Trend_01,-20,101613.09999999998,99791.17271285022
701,Arb_01,-40,103706.10000000003,100062.24542570053
702,MM_01,25,97795.65,100079.56005496057
702,Trend_01,-10,100702.59999999998,99789.03597801575
702,Arb_01,-40,103706.10000000003,100051.84391206311
703,MM_01,20,98252.29999999999,100063.89157953484
703,Trend_01,0,99789.29999999999,99789.29999999999
703,Arb_01,-40,103706.10000000003,100082.91684093031
704,MM_01,30,97348.5,100059.4572205887
704,Trend_01,-10,100693.09999999998,99789.44759313708
704,Arb_01,-50,104609.90000000002,100091.63796568553
705,MM_01,25,97800.1,100077.92838427053
705,Trend_01,-10,100693.09999999998,99781.96864629176
705,Arb_01,-40,103706.70000000001,100062.17458516716
706,MM_01,15,98711.0,100079.67489803827
706,Trend_01,0,99782.19999999998,99782.19999999998
706,Arb_01,-30,102795.80000000002,100058.45020392348
707,MM_01,20,98255.65,100079.66420740396
707,Trend_01,0,99782.19999999998,99782.19999999998
707,Arb_01,-40,103706.50000000003,100058.4715851921
708,MM_01,25,97800.65,100078.33625002124
708,Trend_01,0,99782.19999999998,99782.19999999998
708,Arb_01,-50,104616.50000000003,100061.12749995754
709,MM_01,25,97800.65,100077.72065967691
709,Trend_01,0,99782.19999999998,99782.19999999998
709,Arb_01,-50,104616.50000000003,100062.3586806462
710,MM_01,25,97800.65,100065.18416499042
710,Trend_01,0,99782.19999999998,99782.19999999998
710,Arb_01,-50,104616.50000000003,100087.43167001917
711,MM_01,25,97800.65,100090.63259155615
711,Trend_01,0,99782.19999999998,99782.19999999998
711,Arb_01,-50,104616.50000000003,100036.53481688772
712,MM_01,20,98258.5,100084.05418043202
712,Trend_01,10,98866.49999999997,99779.27709021598
712,Arb_01,-50,104616.50000000003,100052.61454891997
713,MM_01,25,97803.1,100070.27049132442
713,Trend_01,10,98866.49999999997,99773.36819652974
713,Arb_01,-60,105527.30000000002,100086.09082082141
714,MM_01,25,97803.1,100061.20286877631
714,Trend_01,10,98866.49999999997,99769.74114751049
714,Arb_01,-60,105527.30000000002,100107.85311493688
715,MM_01,25,97803.1,100063.57606256101
715,Trend_01,10,98866.49999999997,99770.69042502437
715,Arb_01,-60,105527.30000000002,100102.15744985362
716,MM_01,20,98255.05,100068.58936332553
716,Trend_01,10,98866.49999999997,99773.26968166274
716,Arb_01,-50,104623.40000000002,100089.55159168618
717,MM_01,20,98255.05,100059.20228608561
717,Trend_01,10,98866.49999999997,99768.57614304277
717,Arb_01,-50,104623.40000000002,100113.01928478602
718,MM_01,30,97354.95,100044.86547457082
718,Trend_01,0,99766.59999999998,99766.59999999998
718,Arb_01,-60,105523.50000000003,100143.66905085839
719,MM_01,25,97803.0,100047.48973602615
719,Trend_01,0,99766.59999999998,99766.59999999998
719,Arb_01,-50,104627.40000000002,100138.42052794772
720,MM_01,25,97803.0,100051.47448118351
720,Trend_01,0,99766.59999999998,99766.59999999998
720,Arb_01,-50,104627.40000000002,100130.451037633
721,MM_01,15,98702.1,100059.34293617915
721,Trend_01,10,98867.49999999997,99772.3286241194
721,Arb_01,-40,103728.30000000002,100108.98550352232
722,MM_01,20,98250.55,100068.5463192735
722,Trend_01,10,98867.49999999997,99776.49815963673
722,Arb_01,-50,104631.40000000002,100086.40920181625
723,MM_01,20,98250.55,100053.80065510565
723,Trend_01,10,98867.49999999997,99769.1253275528
723,Arb_01,-50,104631.40000000002,100123.27336223591
724,MM_01,25,97800.75,100054.3408649531
724,Trend_01,0,99767.09999999998,99767.09999999998
724,Arb_01,-50,104631.40000000002,100124.21827009383
725,MM_01,20,98251.35,100042.19957369637
725,Trend_01,0,99767.09999999998,99767.09999999998
725,Arb_01,-40,103730.20000000001,100148.50085260728
726,MM_01,25,97804.65000000001,100059.77201206468
726,Trend_01,-10,100660.49999999997,99758.4511951741
726,Arb_01,-40,103730.20000000001,100122.00478069653
727,MM_01,20,98255.55,100052.7513728456
727,Trend_01,0,99758.69999999998,99758.69999999998
727,Arb_01,-40,103730.20000000001,100135.79725430884
728,MM_01,25,97807.25,100034.69330976259
728,Trend_01,-10,100655.29999999999,99764.32267609496
728,Arb_01,-40,103730.20000000001,100166.29070437988
729,MM_01,25,97807.25,100027.91884143258
729,Trend_01,-10,100655.29999999999,99767.03246342696
729,Arb_01,-40,103730.20000000001,100177.1298537079
